province-name,district-name,subdistrict-name,total,household
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองบัว,หนองขอนกว้าง,4590,2333
อุดรธานี,ท้องถิ่นเทศบาลเมืองหนองสำโรง,หมูม่น,10489,5570
อุดรธานี,ท้องถิ่นเทศบาลเมืองหนองสำโรง,นาดี,2367,1478
อุดรธานี,ท้องถิ่นเทศบาลเมืองหนองสำโรง,บ้านเลื่อม,17287,8946
อุดรธานี,ท้องถิ่นเทศบาลเมืองหนองสำโรง,เชียงพิณ,19,7
อุดรธานี,ท้องถิ่นเทศบาลตำบลบ้านจั่น,บ้านจั่น,6810,3492
อุดรธานี,ท้องถิ่นเทศบาลตำบลบ้านจั่น,หนองขอนกว้าง,278,156
อุดรธานี,ท้องถิ่นเทศบาลเมืองโนนสูง-น้ำคำ,โนนสูง,8347,3643
อุดรธานี,ท้องถิ่นเทศบาลตำบลนิคมสงเคราะห์,นิคมสงเคราะห์,1072,357
อุดรธานี,ท้องถิ่นเทศบาลตำบลนิคมสงเคราะห์,โคกสะอาด,2614,1005
อุดรธานี,ท้องถิ่นเทศบาลตำบลนาข่า,นาข่า,6386,2711
อุดรธานี,ท้องถิ่นเทศบาลนครอุดรธานี,หมากแข้ง,115392,62693
เลย,เมืองเลย,เมือง,13243,8206
เลย,เมืองเลย,กกดู่,7187,2462
เลย,เมืองเลย,น้ำหมาน,4003,1606
เลย,เมืองเลย,เสี้ยว,3725,1249
เลย,เมืองเลย,น้ำสวย,6838,2099
เลย,เมืองเลย,ชัยพฤกษ์,7042,2756
เลย,เมืองเลย,นาแขม,6901,2328
เลย,เมืองเลย,ศรีสองรัก,7476,3373
เลย,เมืองเลย,กกทอง,2740,732
เลย,นาด้วง,นาด้วง,3121,1504
เลย,นาด้วง,ท่าสะอาด,3791,1361
เลย,นาด้วง,ท่าสวรรค์,2887,932
เลย,เชียงคาน,เชียงคาน,5616,3171
เลย,เชียงคาน,นาซ่าว,11379,4377
เลย,เชียงคาน,ปากตม,6449,2289
เลย,เชียงคาน,บุฮม,7815,2751
เลย,เชียงคาน,จอมศรี,4176,1295
เลย,เชียงคาน,หาดทรายขาว,2695,843
เลย,ปากชม,ปากชม,5749,2242
เลย,ปากชม,เชียงกลม,5775,2009
เลย,ปากชม,หาดคัมภีร์,4141,1362
เลย,ปากชม,ห้วยบ่อซืน,5822,1927
เลย,ปากชม,ห้วยพิชัย,7500,2595
เลย,ปากชม,ชมเจริญ,4679,1549
เลย,ด่านซ้าย,ด่านซ้าย,4965,2405
เลย,ด่านซ้าย,ปากหมัน,3036,952
เลย,ด่านซ้าย,นาดี,3768,1207
เลย,ด่านซ้าย,โคกงาม,5153,2128
เลย,ด่านซ้าย,โพนสูง,5200,1694
เลย,ด่านซ้าย,อิปุ่ม,4753,1471
เลย,ด่านซ้าย,กกสะทอน,8552,2777
เลย,ด่านซ้าย,โป่ง,6150,2141
เลย,ด่านซ้าย,วังยาว,3714,1032
เลย,ด่านซ้าย,นาหอ,2907,954
เลย,นาแห้ว,นาแห้ว,8,2
เลย,นาแห้ว,แสงภา,1855,657
เลย,นาแห้ว,นาพึง,2027,640
เลย,นาแห้ว,นามาลา,3240,1027
เลย,นาแห้ว,เหล่ากอหก,2546,898
เลย,ภูเรือ,หนองบัว,2932,1568
เลย,ภูเรือ,ท่าศาลา,2781,857
เลย,ภูเรือ,ร่องจิก,5224,1978
เลย,ภูเรือ,ปลาบ่า,3509,1246
เลย,ภูเรือ,ลาดค่าง,2321,763
เลย,ภูเรือ,สานตม,2985,1205
เลย,ท่าลี่,ท่าลี่,3938,1777
เลย,ท่าลี่,หนองผือ,6874,3058
เลย,ท่าลี่,อาฮี,4477,1961
เลย,ท่าลี่,น้ำแคม,5546,1974
เลย,ท่าลี่,โคกใหญ่,3212,1027
เลย,ท่าลี่,น้ำทูน,1817,538
เลย,วังสะพุง,วังสะพุง,5615,2779
เลย,วังสะพุง,ทรายขาว,13731,5575
เลย,วังสะพุง,หนองหญ้าปล้อง,16287,5433
เลย,วังสะพุง,หนองงิ้ว,5349,1639
เลย,วังสะพุง,ปากปวน,8048,2985
เลย,วังสะพุง,ผาน้อย,13016,3700
เลย,วังสะพุง,ผาบิ้ง,4419,1639
เลย,วังสะพุง,เขาหลวง,9972,3702
เลย,วังสะพุง,โคกขมิ้น,14950,4318
เลย,วังสะพุง,ศรีสงคราม,8178,3731
เลย,ภูกระดึง,ศรีฐาน,10438,3029
เลย,ภูกระดึง,ผานกเค้า,6226,2375
เลย,ภูกระดึง,ภูกระดึง,3763,1332
เลย,ภูกระดึง,ห้วยส้ม,6864,2392
เลย,ภูหลวง,ภูหอ,6764,2249
เลย,ภูหลวง,หนองคัน,4616,1572
เลย,ภูหลวง,ห้วยสีเสียด,4157,1403
เลย,ภูหลวง,เลยวังไสย์,4844,1587
เลย,ภูหลวง,แก่งศรีภูมิ,4552,1258
เลย,ผาขาว,ผาขาว,6670,2007
เลย,ผาขาว,ท่าช้างคล้อง,10877,2872
เลย,ผาขาว,โนนปอแดง,14,1
เลย,ผาขาว,โนนป่าซาง,7593,2206
เลย,ผาขาว,บ้านเพิ่ม,5646,1612
เลย,เอราวัณ,เอราวัณ,9630,3466
เลย,เอราวัณ,ผาอินทร์แปลง,12037,4481
เลย,เอราวัณ,ผาสามยอด,7674,2397
เลย,เอราวัณ,ทรัพย์ไพวัลย์,4562,1481
เลย,หนองหิน,หนองหิน,6234,2058
เลย,หนองหิน,ตาดข่า,4134,1358
เลย,หนองหิน,ปวนพุ,10214,2912
เลย,ท้องถิ่นเทศบาลตำบลโนนปอแดง,โนนปอแดง,11046,3566
เลย,ท้องถิ่นเทศบาลตำบลนาดอกคำ,นาดอกคำ,9852,3054
เลย,ท้องถิ่นเทศบาลตำบลธาตุ,ธาตุ,9622,3515
เลย,ท้องถิ่นเทศบาลตำบลนาดินดำ,นาดินดำ,10658,3807
เลย,ท้องถิ่นเทศบาลตำบลนาโป่ง,นาโป่ง,10321,3627
เลย,ท้องถิ่นเทศบาลตำบลนาอาน,นาอาน,13144,6378
เลย,ท้องถิ่นเทศบาลตำบลเขาแก้ว,เขาแก้ว,7717,2231
เลย,ท้องถิ่นเทศบาลตำบลหนองหิน,หนองหิน,4350,2123
เลย,ท้องถิ่นเทศบาลตำบลภูกระดึง,ศรีฐาน,1153,401
เลย,ท้องถิ่นเทศบาลตำบลภูกระดึง,ผานกเค้า,1918,689
เลย,ท้องถิ่นเทศบาลตำบลภูกระดึง,ภูกระดึง,3939,1715
เลย,ท้องถิ่นเทศบาลเมืองวังสะพุง,วังสะพุง,9265,4212
เลย,ท้องถิ่นเทศบาลเมืองวังสะพุง,ศรีสงคราม,1260,456
เลย,ท้องถิ่นเทศบาลตำบลท่าลี่,ท่าลี่,1798,830
เลย,ท้องถิ่นเทศบาลตำบลภูเรือ,หนองบัว,2757,1613
เลย,ท้องถิ่นเทศบาลตำบลนาแห้ว,นาแห้ว,2015,933
เลย,ท้องถิ่นเทศบาลตำบลด่านซ้าย,ด่านซ้าย,3295,2012
